cell,variant,replica,completed,delivered_bytes,fct_us,goodput_bps,retransmits,rto_events,drops,ce_marks,qdelay_p50_us,qdelay_p95_us,qdelay_p99_us
rtt10_loss3_bw10,edgecc_prior,1,true,4194304,7036410,596085,511,15,436,0,3205,8989,9316
rtt10_loss3_bw10,edgecc_prior,2,true,4194304,6506403,644642,396,13,332,0,1168,8688,9168
rtt10_loss3_bw10,bbr3ref,0,true,4194304,9427008,444924,3752,20,740,0,8688,8688,8688
rtt10_loss3_bw10,bbr3ref,1,true,4194304,10613504,395185,3709,20,762,0,8688,8688,8688
rtt10_loss3_bw10,bbr3ref,2,true,4194304,9811168,427503,3766,21,735,0,8688,8688,8688
rtt10_loss3_bw10,lossblindref,0,true,4194304,6455459,649729,478,14,406,0,1168,8688,9160
rtt10_loss3_bw10,lossblindref,1,true,4194304,6456890,649585,576,14,502,0,6640,8872,9209
rtt10_loss3_bw10,lossblindref,2,true,4194304,6651350,630594,517,15,444,0,1168,8688,9062
rtt10_loss3_bw10,cubicref,0,true,4194304,5811168,721766,5718,8,2605,0,8688,8688,9263
rtt10_loss3_bw10,cubicref,1,true,4194304,4611168,909596,5714,8,2615,0,8688,8947,9215
rtt10_loss3_bw10,cubicref,2,true,4194304,4639200,904100,5816,8,2643,0,8688,8951,9232
rtt10_loss3_bw10,newrenoref,0,true,4194304,4274024,981347,5198,8,2497,0,8688,8688,9124
rtt10_loss3_bw10,newrenoref,1,true,4194304,3876454,1081995,5184,7,2501,0,8688,8688,9054
rtt10_loss3_bw10,newrenoref,2,true,4194304,4211168,995995,5217,9,2510,0,8688,8773,9143
rtt10_loss3_bw100,edgecc,0,true,4194304,1410117,2974436,107,2,87,0,117,117,117
rtt10_loss3_bw100,edgecc,1,true,4194304,1827341,2295304,112,3,87,0,117,117,117
rtt10_loss3_bw100,edgecc,2,true,4194304,1089840,3848550,122,1,98,0,117,267,351
rtt10_loss3_bw100,edgecc_no_prand,0,true,4194304,1410117,2974436,107,2,87,0,117,117,117
rtt10_loss3_bw100,edgecc_no_prand,1,true,4194304,1827341,2295304,112,3,87,0,117,117,117
rtt10_loss3_bw100,edgecc_no_prand,2,true,4194304,1089840,3848550,122,1,98,0,117,267,351
rtt10_loss3_bw100,edgecc_loss_blind,0,true,4194304,1410117,2974436,107,2,87,0,117,117,117
rtt10_loss3_bw100,edgecc_loss_blind,1,true,4194304,1827341,2295304,112,3,87,0,117,117,117
rtt10_loss3_bw100,edgecc_loss_blind,2,true,4194304,1089840,3848550,122,1,98,0,117,267,351
rtt10_loss3_bw100,edgecc_prior,0,true,4194304,1012525,4142420,177,1,163,0,117,9890,9890
rtt10_loss3_bw100,edgecc_prior,1,true,4194304,1012064,4144307,162,1,150,0,117,9890,9890
rtt10_loss3_bw100,edgecc_prior,2,true,4194304,1410117,2974436,146,2,142,0,117,9890,9890
rtt10_loss3_bw100,bbr3ref,0,true,4194304,9810234,427543,29237,23,2654,0,9857,9934,9943
rtt10_loss3_bw100,bbr3ref,1,true,4194304,6210117,675398,10737,14,1654,0,9890,9890,9931
rtt10_loss3_bw100,bbr3ref,2,true,4194304,5410117,775270,7065,12,1328,0,9890,9890,9927
rtt10_loss3_bw100,lossblindref,0,true,4194304,1410117,2974436,107,2,87,0,117,117,117
rtt10_loss3_bw100,lossblindref,1,true,4194304,1827341,2295304,112,3,87,0,117,117,117
rtt10_loss3_bw100,lossblindref,2,true,4194304,1089840,3848550,122,1,98,0,117,267,351
rtt10_loss3_bw100,cubicref,0,true,4194304,2272896,1845356,6204,4,2530,0,6742,9929,9941
rtt10_loss3_bw100,cubicref,1,true,4194304,2249897,1864220,6231,4,2546,0,6560,9922,9940
rtt10_loss3_bw100,cubicref,2,true,4194304,2610117,1606940,6065,5,2499,0,5097,9921,9940
rtt10_loss3_bw100,newrenoref,0,true,4194304,2272835,1845406,6047,4,2493,0,7125,9932,9942
rtt10_loss3_bw100,newrenoref,1,true,4194304,2249956,1864171,6045,4,2482,0,7581,9929,9941
rtt10_loss3_bw100,newrenoref,2,true,4194304,2610117,1606940,5996,5,2461,0,8268,9944,9944
rtt10_loss3_bw1000,edgecc,0,true,4194304,1010012,4152726,90,1,89,0,12,12,12
rtt10_loss3_bw1000,edgecc,1,true,4194304,1010056,4152545,93,1,91,0,12,12,12
rtt10_loss3_bw1000,edgecc,2,true,4194304,1406909,2981219,110,1,99,0,12,12,12
rtt10_loss3_bw1000,edgecc_no_prand,0,true,4194304,1010012,4152726,90,1,89,0,12,12,12
rtt10_loss3_bw1000,edgecc_no_prand,1,true,4194304,1010056,4152545,93,1,91,0,12,12,12
rtt10_loss3_bw1000,edgecc_no_prand,2,true,4194304,1406909,2981219,110,1,99,0,12,12,12
rtt10_loss3_bw1000,edgecc_loss_blind,0,true,4194304,1010012,4152726,90,1,89,0,12,12,12
rtt10_loss3_bw1000,edgecc_loss_blind,1,true,4194304,1010056,4152545,93,1,91,0,12,12,12
rtt10_loss3_bw1000,edgecc_loss_blind,2,true,4194304,1406909,2981219,110,1,99,0,12,12,12
rtt10_loss3_bw1000,edgecc_prior,0,true,4194304,1010024,4152677,90,1,88,0,2522,5938,6956
rtt10_loss3_bw1000,edgecc_prior,1,true,4194304,1010024,4152677,93,1,91,0,2868,6300,6920
rtt10_loss3_bw1000,edgecc_prior,2,true,4194304,1410012,2974658,101,2,96,0,1888,5872,6940
rtt10_loss3_bw1000,bbr3ref,0,true,4194304,1420084,2953560,1890,2,1535,0,6744,10272,10272
rtt10_loss3_bw1000,bbr3ref,1,true,4194304,1410048,2974582,1868,2,1535,0,6648,10272,10272
rtt10_loss3_bw1000,bbr3ref,2,true,4194304,1810012,2317279,1889,3,1535,0,6648,10272,10272
rtt10_loss3_bw1000,lossblindref,0,true,4194304,1010012,4152726,90,1,89,0,12,12,12
rtt10_loss3_bw1000,lossblindref,1,true,4194304,1010056,4152545,93,1,91,0,12,12,12
rtt10_loss3_bw1000,lossblindref,2,true,4194304,1406909,2981219,110,1,99,0,12,12,12
rtt10_loss3_bw1000,cubicref,0,true,4194304,1410012,2974658,1010,2,982,0,2396,10268,10268
rtt10_loss3_bw1000,cubicref,1,true,4194304,1410012,2974658,1125,2,1085,0,3004,10264,10264
rtt10_loss3_bw1000,cubicref,2,true,4194304,1430281,2932503,1053,2,1017,0,4869,10269,10269
rtt10_loss3_bw1000,newrenoref,0,true,4194304,1410012,2974658,982,2,955,0,2522,10262,10262
rtt10_loss3_bw1000,newrenoref,1,true,4194304,1410012,2974658,941,2,913,0,2288,10261,10261
rtt10_loss3_bw1000,newrenoref,2,true,4194304,1430278,2932509,834,2,808,0,2550,9870,10266
rtt10_loss5_bw10,edgecc,0,true,4194304,8211168,510804,460,18,378,0,1168,8688,8999
rtt10_loss5_bw10,edgecc,1,true,4194304,7411168,565943,445,15,368,0,1168,8688,9184
rtt10_loss5_bw10,edgecc,2,true,4194304,7414154,565715,421,16,345,0,1168,8688,9016
rtt10_loss5_bw10,edgecc_no_prand,0,true,4194304,8211168,510804,460,18,378,0,1168,8688,8999
rtt10_loss5_bw10,edgecc_no_prand,1,true,4194304,7411168,565943,445,15,368,0,1168,8688,9184
rtt10_loss5_bw10,edgecc_no_prand,2,true,4194304,7414154,565715,421,16,345,0,1168,8688,9016
rtt10_loss5_bw10,edgecc_loss_blind,0,true,4194304,8211168,510804,460,18,378,0,1168,8688,8999
rtt10_loss5_bw10,edgecc_loss_blind,1,true,4194304,7411168,565943,445,15,368,0,1168,8688,9184
rtt10_loss5_bw10,edgecc_loss_blind,2,true,4194304,7414154,565715,421,16,345,0,1168,8688,9016
rtt10_loss5_bw10,edgecc_prior,0,true,4194304,7457070,562460,401,13,338,0,1168,8688,8978
rtt10_loss5_bw10,edgecc_prior,1,true,4194304,7294626,574985,331,13,277,0,1168,8688,9056
rtt10_loss5_bw10,edgecc_prior,2,true,4194304,6611168,634427,528,15,447,0,1168,8688,9209
rtt10_loss5_bw10,bbr3ref,0,true,4194304,8624672,486314,3338,19,766,0,8688,8688,8688
rtt10_loss5_bw10,bbr3ref,1,true,4194304,9811168,427503,4039,22,763,0,8688,8688,8688
rtt10_loss5_bw10,bbr3ref,2,true,4194304,9425840,444979,4040,21,777,0,8688,8688,8688
rtt10_loss5_bw10,lossblindref,0,true,4194304,8211168,510804,460,18,378,0,1168,8688,8999
rtt10_loss5_bw10,lossblindref,1,true,4194304,7411168,565943,445,15,368,0,1168,8688,9184
rtt10_loss5_bw10,lossblindref,2,true,4194304,7414154,565715,421,16,345,0,1168,8688,9016
rtt10_loss5_bw10,cubicref,0,true,4194304,4664118,899270,4818,9,2519,0,8688,8688,9112
rtt10_loss5_bw10,cubicref,1,true,4194304,5839200,718301,5845,9,2645,0,8688,9013,9301
rtt10_loss5_bw10,cubicref,2,true,4194304,5059446,829004,5991,10,2643,0,8688,8951,9232
rtt10_loss5_bw10,newrenoref,0,true,4194304,4248544,987233,5215,9,2513,0,8688,8688,9130
rtt10_loss5_bw10,newrenoref,1,true,4194304,5011168,836991,5236,10,2513,0,8688,8688,9210
rtt10_loss5_bw10,newrenoref,2,true,4194304,4659446,900172,5248,9,2510,0,8688,8773,9143
rtt10_loss5_bw100,edgecc,0,true,4194304,1921251,2183110,200,3,160,0,117,117,117
rtt10_loss5_bw100,edgecc,1,true,4194304,2276891,1842118,164,4,148,0,117,405,1107
rtt10_loss5_bw100,edgecc,2,true,4194304,2210426,1897509,178,3,157,0,117,117,117
rtt10_loss5_bw100,edgecc_no_prand,0,true,4194304,1921251,2183110,200,3,160,0,117,117,117
rtt10_loss5_bw100,edgecc_no_prand,1,true,4194304,2276891,1842118,164,4,148,0,117,405,1107
rtt10_loss5_bw100,edgecc_no_prand,2,true,4194304,2210426,1897509,178,3,157,0,117,117,117
rtt10_loss5_bw100,edgecc_loss_blind,0,true,4194304,1921251,2183110,200,3,160,0,117,117,117
rtt10_loss5_bw100,edgecc_loss_blind,1,true,4194304,2276891,1842118,164,4,148,0,117,405,1107
rtt10_loss5_bw100,edgecc_loss_blind,2,true,4194304,2210426,1897509,178,3,157,0,117,117,117
rtt10_loss5_bw100,edgecc_prior,0,true,4194304,1410117,2974436,297,2,270,0,117,9890,9890
rtt10_loss5_bw100,edgecc_prior,1,true,4194304,1410256,2974143,224,2,207,0,117,9890,9890
rtt10_loss5_bw100,edgecc_prior,2,true,4194304,1410117,2974436,231,2,211,0,117,9890,9890
rtt10_loss5_bw100,bbr3ref,0,true,4194304,4210234,996216,4596,9,1147,0,9889,9890,9918
rtt10_loss5_bw100,bbr3ref,1,true,4194304,4610351,909758,5376,10,1226,0,9890,9890,9926
rtt10_loss5_bw100,bbr3ref,2,true,4194304,5021053,835343,7077,11,1345,0,9890,9890,9927
rtt10_loss5_bw100,lossblindref,0,true,4194304,1921251,2183110,200,3,160,0,117,117,117
rtt10_loss5_bw100,lossblindref,1,true,4194304,2276891,1842118,164,4,148,0,117,405,1107
rtt10_loss5_bw100,lossblindref,2,true,4194304,2210426,1897509,178,3,157,0,117,117,117
rtt10_loss5_bw100,cubicref,0,true,4194304,2610117,1606940,6152,5,2511,0,8283,9931,9943
rtt10_loss5_bw100,cubicref,1,true,4194304,2610117,1606940,6229,5,2538,0,6108,9928,9943
rtt10_loss5_bw100,cubicref,2,true,4194304,2610117,1606940,6075,5,2499,0,5097,9921,9940
rtt10_loss5_bw100,newrenoref,0,true,4194304,2610117,1606940,6060,5,2479,0,9821,9934,9943
rtt10_loss5_bw100,newrenoref,1,true,4194304,2610117,1606940,6020,5,2484,0,7316,9929,9942
rtt10_loss5_bw100,newrenoref,2,true,4194304,4684938,895274,4870,9,2461,0,8268,9944,9944
rtt10_loss5_bw1000,edgecc,0,true,4194304,1586760,2643313,195,2,166,0,12,12,12
rtt10_loss5_bw1000,edgecc,1,true,4194304,2282383,1837686,185,4,149,0,12,12,12
rtt10_loss5_bw1000,edgecc,2,true,4194304,2610699,1606582,193,5,150,0,12,12,12
rtt10_loss5_bw1000,edgecc_no_prand,0,true,4194304,1586760,2643313,195,2,166,0,12,12,12
rtt10_loss5_bw1000,edgecc_no_prand,1,true,4194304,2282383,1837686,185,4,149,0,12,12,12
rtt10_loss5_bw1000,edgecc_no_prand,2,true,4194304,2610699,1606582,193,5,150,0,12,12,12
rtt10_loss5_bw1000,edgecc_loss_blind,0,true,4194304,1586760,2643313,195,2,166,0,12,12,12
rtt10_loss5_bw1000,edgecc_loss_blind,1,true,4194304,2282383,1837686,185,4,149,0,12,12,12
rtt10_loss5_bw1000,edgecc_loss_blind,2,true,4194304,2610699,1606582,193,5,150,0,12,12,12
rtt10_loss5_bw1000,edgecc_prior,0,true,4194304,1010132,4152233,171,1,160,0,2364,5696,6752
rtt10_loss5_bw1000,edgecc_prior,1,true,4194304,1010096,4152381,153,1,145,0,2772,6040,6728
rtt10_loss5_bw1000,edgecc_prior,2,true,4194304,1010132,4152233,164,1,153,0,1808,5776,6820
rtt10_loss5_bw1000,bbr3ref,0,true,4194304,1810012,2317279,1874,3,1535,0,6612,10272,10272
rtt10_loss5_bw1000,bbr3ref,1,true,4194304,1810012,2317279,1865,3,1535,0,6600,10272,10272
rtt10_loss5_bw1000,bbr3ref,2,true,4194304,1810012,2317279,1892,3,1535,0,6636,10272,10272
rtt10_loss5_bw1000,lossblindref,0,true,4194304,1586760,2643313,195,2,166,0,12,12,12
rtt10_loss5_bw1000,lossblindref,1,true,4194304,2282383,1837686,185,4,149,0,12,12,12
rtt10_loss5_bw1000,lossblindref,2,true,4194304,2610699,1606582,193,5,150,0,12,12,12
rtt10_loss5_bw1000,cubicref,0,true,4194304,1440414,2911873,898,2,847,0,1550,9860,10268
rtt10_loss5_bw1000,cubicref,1,true,4194304,1447162,2898296,996,2,942,0,3688,10263,10263
rtt10_loss5_bw1000,cubicref,2,true,4194304,1447173,2898274,1081,2,1020,0,4845,10269,10269
rtt10_loss5_bw1000,newrenoref,0,true,4194304,1447178,2898264,1137,2,1076,0,3300,10272,10272
rtt10_loss5_bw1000,newrenoref,1,true,4194304,1453912,2884840,1102,2,1048,0,2377,10261,10261
rtt10_loss5_bw1000,newrenoref,2,true,4194304,1440411,2911880,859,2,811,0,2442,9834,10266
rtt50_loss0_bw10,edgecc,0,true,4194304,3877622,1081669,509,0,509,0,48112,48748,48984
rtt50_loss0_bw10,edgecc,1,true,4194304,3877622,1081669,509,0,509,0,48112,48748,48984
rtt50_loss0_bw10,edgecc,2,true,4194304,3877622,1081669,509,0,509,0,48112,48748,48984
rtt50_loss0_bw10,edgecc_no_prand,0,true,4194304,3877622,1081669,509,0,509,0,48112,48748,48984
rtt50_loss0_bw10,edgecc_no_prand,1,true,4194304,3877622,1081669,509,0,509,0,48112,48748,48984
rtt50_loss0_bw10,edgecc_no_prand,2,true,4194304,3877622,1081669,509,0,509,0,48112,48748,48984
rtt50_loss0_bw10,edgecc_loss_blind,0,true,4194304,3877622,1081669,509,0,509,0,48112,48748,48984
rtt50_loss0_bw10,edgecc_loss_blind,1,true,4194304,3877622,1081669,509,0,509,0,48112,48748,48984
rtt50_loss0_bw10,edgecc_loss_blind,2,true,4194304,3877622,1081669,509,0,509,0,48112,48748,48984
rtt50_loss0_bw10,edgecc_prior,0,true,4194304,4025320,1041980,672,2,535,0,48112,48760,48984
rtt50_loss0_bw10,edgecc_prior,1,true,4194304,4025320,1041980,672,2,535,0,48112,48760,48984
rtt50_loss0_bw10,edgecc_prior,2,true,4194304,4025320,1041980,672,2,535,0,48112,48760,48984
rtt50_loss0_bw10,bbr3ref,0,true,4194304,18172988,230798,56945,43,2742,0,48400,49000,49031
rtt50_loss0_bw10,bbr3ref,1,true,4194304,18172988,230798,56945,43,2742,0,48400,49000,49031
rtt50_loss0_bw10,bbr3ref,2,true,4194304,18172988,230798,56945,43,2742,0,48400,49000,49031
rtt50_loss0_bw10,lossblindref,0,true,4194304,3877622,1081669,509,0,509,0,48112,48748,48984
rtt50_loss0_bw10,lossblindref,1,true,4194304,3877622,1081669,509,0,509,0,48112,48748,48984
rtt50_loss0_bw10,lossblindref,2,true,4194304,3877622,1081669,509,0,509,0,48112,48748,48984
rtt50_loss0_bw10,cubicref,0,true,4194304,4671955,897762,5622,6,2531,0,48112,48854,48993
rtt50_loss0_bw10,cubicref,1,true,4194304,4671955,897762,5622,6,2531,0,48112,48854,48993
rtt50_loss0_bw10,cubicref,2,true,4194304,4671955,897762,5622,6,2531,0,48112,48854,48993
rtt50_loss0_bw10,newrenoref,0,true,4194304,4948484,847593,5376,4,2516,0,48112,48919,49012
rtt50_loss0_bw10,newrenoref,1,true,4194304,4948484,847593,5376,4,2516,0,48112,48919,49012
rtt50_loss0_bw10,newrenoref,2,true,4194304,4948484,847593,5376,4,2516,0,48112,48919,49012
rtt50_loss0_bw100,edgecc,0,true,4194304,1117548,3753130,105,1,105,0,1330,50008,50058
rtt50_loss0_bw100,edgecc,1,true,4194304,1117548,3753130,105,1,105,0,1330,50008,50058
rtt50_loss0_bw100,edgecc,2,true,4194304,1117548,3753130,105,1,105,0,1330,50008,50058
rtt50_loss0_bw100,edgecc_no_prand,0,true,4194304,1117548,3753130,105,1,105,0,1330,50008,50058
rtt50_loss0_bw100,edgecc_no_prand,1,true,4194304,1117548,3753130,105,1,105,0,1330,50008,50058
rtt50_loss0_bw100,edgecc_no_prand,2,true,4194304,1117548,3753130,105,1,105,0,1330,50008,50058
rtt50_loss0_bw100,edgecc_loss_blind,0,true,4194304,1117548,3753130,105,1,105,0,1330,50008,50058
rtt50_loss0_bw100,edgecc_loss_blind,1,true,4194304,1117548,3753130,105,1,105,0,1330,50008,50058
rtt50_loss0_bw100,edgecc_loss_blind,2,true,4194304,1117548,3753130,105,1,105,0,1330,50008,50058
rtt50_loss0_bw100,edgecc_prior,0,true,4194304,495811,8459481,332,0,332,0,49958,50035,50066
rtt50_loss0_bw100,edgecc_prior,1,true,4194304,495811,8459481,332,0,332,0,49958,50035,50066
rtt50_loss0_bw100,edgecc_prior,2,true,4194304,495811,8459481,332,0,332,0,49958,50035,50066
rtt50_loss0_bw100,bbr3ref,0,true,4194304,2323027,1805533,5602,4,2172,0,48625,50063,50074
rtt50_loss0_bw100,bbr3ref,1,true,4194304,2323027,1805533,5602,4,2172,0,48625,50063,50074
rtt50_loss0_bw100,bbr3ref,2,true,4194304,2323027,1805533,5602,4,2172,0,48625,50063,50074
rtt50_loss0_bw100,lossblindref,0,true,4194304,1117548,3753130,105,1,105,0,1330,50008,50058
rtt50_loss0_bw100,lossblindref,1,true,4194304,1117548,3753130,105,1,105,0,1330,50008,50058
rtt50_loss0_bw100,lossblindref,2,true,4194304,1117548,3753130,105,1,105,0,1330,50008,50058
rtt50_loss0_bw100,cubicref,0,true,4194304,1150131,3646805,553,1,553,0,19761,50054,50072
rtt50_loss0_bw100,cubicref,1,true,4194304,1150131,3646805,553,1,553,0,19761,50054,50072
rtt50_loss0_bw100,cubicref,2,true,4194304,1150131,3646805,553,1,553,0,19761,50054,50072
rtt50_loss0_bw100,newrenoref,0,true,4194304,1150131,3646805,553,1,553,0,19761,50054,50072
rtt50_loss0_bw100,newrenoref,1,true,4194304,1150131,3646805,553,1,553,0,19761,50054,50072
rtt50_loss0_bw100,newrenoref,2,true,4194304,1150131,3646805,553,1,553,0,19761,50054,50072
rtt50_loss0_bw1000,edgecc,0,true,4194304,761722,5506344,0,0,0,0,12,12,12
rtt50_loss0_bw1000,edgecc,1,true,4194304,761722,5506344,0,0,0,0,12,12,12
rtt50_loss0_bw1000,edgecc,2,true,4194304,761722,5506344,0,0,0,0,12,12,12
rtt50_loss0_bw1000,edgecc_no_prand,0,true,4194304,761722,5506344,0,0,0,0,12,12,12
rtt50_loss0_bw1000,edgecc_no_prand,1,true,4194304,761722,5506344,0,0,0,0,12,12,12
rtt50_loss0_bw1000,edgecc_no_prand,2,true,4194304,761722,5506344,0,0,0,0,12,12,12
rtt50_loss0_bw1000,edgecc_loss_blind,0,true,4194304,761722,5506344,0,0,0,0,12,12,12
rtt50_loss0_bw1000,edgecc_loss_blind,1,true,4194304,761722,5506344,0,0,0,0,12,12,12
rtt50_loss0_bw1000,edgecc_loss_blind,2,true,4194304,761722,5506344,0,0,0,0,12,12,12
rtt50_loss0_bw1000,edgecc_prior,0,true,4194304,114498,36632115,0,0,0,0,12,9461,9566
rtt50_loss0_bw1000,edgecc_prior,1,true,4194304,114498,36632115,0,0,0,0,12,9461,9566
rtt50_loss0_bw1000,edgecc_prior,2,true,4194304,114498,36632115,0,0,0,0,12,9461,9566
rtt50_loss0_bw1000,bbr3ref,0,true,4194304,138940,30187879,0,0,0,0,14328,27252,28392
rtt50_loss0_bw1000,bbr3ref,1,true,4194304,138940,30187879,0,0,0,0,14328,27252,28392
rtt50_loss0_bw1000,bbr3ref,2,true,4194304,138940,30187879,0,0,0,0,14328,27252,28392
rtt50_loss0_bw1000,lossblindref,0,true,4194304,761722,5506344,0,0,0,0,12,12,12
rtt50_loss0_bw1000,lossblindref,1,true,4194304,761722,5506344,0,0,0,0,12,12,12
rtt50_loss0_bw1000,lossblindref,2,true,4194304,761722,5506344,0,0,0,0,12,12,12
rtt50_loss0_bw1000,cubicref,0,true,4194304,612359,6849420,0,0,0,0,12,12,12
rtt50_loss0_bw1000,cubicref,1,true,4194304,612359,6849420,0,0,0,0,12,12,12
rtt50_loss0_bw1000,cubicref,2,true,4194304,612359,6849420,0,0,0,0,12,12,12
rtt50_loss0_bw1000,newrenoref,0,true,4194304,612359,6849420,0,0,0,0,12,12,12
rtt50_loss0_bw1000,newrenoref,1,true,4194304,612359,6849420,0,0,0,0,12,12,12
rtt50_loss0_bw1000,newrenoref,2,true,4194304,612359,6849420,0,0,0,0,12,12,12
rtt50_loss0.1_bw10,edgecc,0,true,4194304,4334970,967550,653,3,517,0,48112,48748,48984
rtt50_loss0.1_bw10,edgecc,1,true,4194304,4452888,941928,819,5,542,0,48112,48760,48996
rtt50_loss0.1_bw10,edgecc,2,true,4194304,3955935,1060256,542,1,511,0,48016,48748,48984
rtt50_loss0.1_bw10,edgecc_no_prand,0,true,4194304,4334970,967550,653,3,517,0,48112,48748,48984
rtt50_loss0.1_bw10,edgecc_no_prand,1,true,4194304,4452888,941928,819,5,542,0,48112,48760,48996
rtt50_loss0.1_bw10,edgecc_no_prand,2,true,4194304,3955935,1060256,542,1,511,0,48016,48748,48984
rtt50_loss0.1_bw10,edgecc_loss_blind,0,true,4194304,4334970,967550,653,3,517,0,48112,48748,48984
rtt50_loss0.1_bw10,edgecc_loss_blind,1,true,4194304,4452888,941928,819,5,542,0,48112,48760,48996
rtt50_loss0.1_bw10,edgecc_loss_blind,2,true,4194304,3955935,1060256,542,1,511,0,48016,48748,48984
rtt50_loss0.1_bw10,edgecc_prior,0,true,4194304,4394229,954502,665,4,495,0,48112,48736,48984
rtt50_loss0.1_bw10,edgecc_prior,1,true,4194304,4430112,946771,805,5,536,0,48112,48760,48996
rtt50_loss0.1_bw10,edgecc_prior,2,true,4194304,4101376,1022657,707,3,530,0,48112,48760,48996
rtt50_loss0.1_bw10,bbr3ref,0,true,4194304,18172988,230798,56945,43,2742,0,48400,49000,49031
rtt50_loss0.1_bw10,bbr3ref,1,true,4194304,18174156,230783,56957,43,2742,0,48400,49000,49031
rtt50_loss0.1_bw10,bbr3ref,2,true,4194304,18172988,230798,56945,43,2742,0,48400,49000,49031
rtt50_loss0.1_bw10,lossblindref,0,true,4194304,4334970,967550,653,3,517,0,48112,48748,48984
rtt50_loss0.1_bw10,lossblindref,1,true,4194304,4452888,941928,819,5,542,0,48112,48760,48996
rtt50_loss0.1_bw10,lossblindref,2,true,4194304,3955935,1060256,542,1,511,0,48016,48748,48984
rtt50_loss0.1_bw10,cubicref,0,true,4194304,5320797,788284,5653,7,2531,0,48112,48854,48993
rtt50_loss0.1_bw10,cubicref,1,true,4194304,4839472,866686,5176,6,2552,0,47938,48978,49029
rtt50_loss0.1_bw10,cubicref,2,true,4194304,4640823,903784,5376,6,2531,0,48112,48854,48993
rtt50_loss0.1_bw10,newrenoref,0,true,4194304,4956386,846242,5377,4,2516,0,48112,48919,49012
rtt50_loss0.1_bw10,newrenoref,1,true,4194304,9727762,431168,4937,4,2537,0,48032,48925,49005
rtt50_loss0.1_bw10,newrenoref,2,true,4194304,4977239,842696,5084,4,2516,0,48112,48919,49012
rtt50_loss0.1_bw100,edgecc,0,true,4194304,935088,4485464,4,0,4,0,117,27400,31348
rtt50_loss0.1_bw100,edgecc,1,true,4194304,1120488,3743283,5,0,5,0,117,23831,26623
rtt50_loss0.1_bw100,edgecc,2,true,4194304,906985,4624446,3,0,3,0,117,37915,41587
rtt50_loss0.1_bw100,edgecc_no_prand,0,true,4194304,935088,4485464,4,0,4,0,117,27400,31348
rtt50_loss0.1_bw100,edgecc_no_prand,1,true,4194304,1120488,3743283,5,0,5,0,117,23831,26623
rtt50_loss0.1_bw100,edgecc_no_prand,2,true,4194304,906985,4624446,3,0,3,0,117,37915,41587
rtt50_loss0.1_bw100,edgecc_loss_blind,0,true,4194304,935088,4485464,4,0,4,0,117,27400,31348
rtt50_loss0.1_bw100,edgecc_loss_blind,1,true,4194304,1120488,3743283,5,0,5,0,117,23831,26623
rtt50_loss0.1_bw100,edgecc_loss_blind,2,true,4194304,906985,4624446,3,0,3,0,117,37915,41587
rtt50_loss0.1_bw100,edgecc_prior,0,true,4194304,452192,9275493,185,0,185,0,25025,50035,50064
rtt50_loss0.1_bw100,edgecc_prior,1,true,4194304,512221,8188465,7,0,7,0,10317,43656,48858
rtt50_loss0.1_bw100,edgecc_prior,2,true,4194304,482013,8701640,205,0,205,0,12024,50035,50067
rtt50_loss0.1_bw100,bbr3ref,0,true,4194304,2323027,1805533,5602,4,2172,0,48625,50063,50074
rtt50_loss0.1_bw100,bbr3ref,1,true,4194304,2320804,1807263,5526,4,2172,0,40814,50059,50073
rtt50_loss0.1_bw100,bbr3ref,2,true,4194304,2323027,1805533,5602,4,2172,0,48625,50063,50074
rtt50_loss0.1_bw100,lossblindref,0,true,4194304,935088,4485464,4,0,4,0,117,27400,31348
rtt50_loss0.1_bw100,lossblindref,1,true,4194304,1120488,3743283,5,0,5,0,117,23831,26623
rtt50_loss0.1_bw100,lossblindref,2,true,4194304,906985,4624446,3,0,3,0,117,37915,41587
rtt50_loss0.1_bw100,cubicref,0,true,4194304,1863751,2250463,1181,1,874,0,14532,49988,50063
rtt50_loss0.1_bw100,cubicref,1,true,4194304,2264967,1851816,3035,2,1829,0,23527,50055,50073
rtt50_loss0.1_bw100,cubicref,2,true,4194304,2173556,1929696,2272,2,1400,0,1203,49140,50067
rtt50_loss0.1_bw100,newrenoref,0,true,4194304,1852465,2264174,1146,1,862,0,14820,49993,50060
rtt50_loss0.1_bw100,newrenoref,1,true,4194304,2100687,1996634,2709,2,1669,0,26701,50036,50069
rtt50_loss0.1_bw100,newrenoref,2,true,4194304,2151685,1949311,2184,2,1369,0,1456,49966,50056
rtt50_loss0.1_bw1000,edgecc,0,true,4194304,906740,4625696,4,0,4,0,12,12,12
rtt50_loss0.1_bw1000,edgecc,1,true,4194304,1109141,3781578,5,0,5,0,12,12,12
rtt50_loss0.1_bw1000,edgecc,2,true,4194304,881987,4755516,3,0,3,0,12,12,12
rtt50_loss0.1_bw1000,edgecc_no_prand,0,true,4194304,906740,4625696,4,0,4,0,12,12,12
rtt50_loss0.1_bw1000,edgecc_no_prand,1,true,4194304,1109141,3781578,5,0,5,0,12,12,12
rtt50_loss0.1_bw1000,edgecc_no_prand,2,true,4194304,881987,4755516,3,0,3,0,12,12,12
rtt50_loss0.1_bw1000,edgecc_loss_blind,0,true,4194304,906740,4625696,4,0,4,0,12,12,12
